Ticker,Date,Year,Title,Sentiment,Source
CTR,2025-07-21,2025,CTR: Thông báo ký hợp đồng kiểm toán BCTC 2025,neutral,www.hsx.vn
CTR,2025-06-14,2025,Viettel Construction: Tái cơ cấu theo hướng tinh gọn và hiệu quả,neutral,tapchicongthuong.vn
CTR,2025-05-16,2025,"Viettel Construction (CTR): Thu hơn 1.000 tỷ đồng trong tháng 4, hướng đến mục tiêu doanh nghiệp tỷ USD",neutral,tapchicongthuong.vn
CTR,2025-04-18,2025,"CTR: Thông báo thay đổi nhân sự - Miễn nhiệm, bổ nhiệm HĐQT, BKS (kèm NQ)",neutral,www.hsx.vn
CTR,2025-04-16,2025,CTR: Bổ sung tài liệu họp ĐHĐCĐ thường niên năm 2025,neutral,www.hsx.vn
CTR,2025-04-08,2025,CTR: Báo cáo thường niên năm 2024 và Báo cáo phát triển bền vững năm 2024,positive,www.hsx.vn
CTR,2025-03-26,2025,CTR: Nghị quyết HĐQT về việc thông qua kế hoạch kinh doanh năm 2025,neutral,www.hsx.vn
CTR,2025-03-26,2025,CTR: Thông báo đường dẫn tài liệu họp ĐHĐCĐ thường niên năm 2025,neutral,www.hsx.vn
CTR,2025-01-24,2025,CTR: thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2025,negative,www.hsx.vn
CTR,2025-01-22,2025,CTR: Báo cáo tình hình quản trị Công ty năm 2024,neutral,www.hsx.vn
CTR,2025-01-21,2025,CTR: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2025,neutral,www.hsx.vn
CTR,2025-01-20,2025,"CTR: Nghị quyết HĐQT về việc thông qua kết quả SXKD năm 2024, định hướng KD năm 2025 và kế hoạch tổ chức ĐHĐCĐTN 2025",neutral,www.hsx.vn
CTR,2024-12-19,2024,CTR: Thông báo thay đổi nhân sự - Miễn nhiệm và bổ nhiệm Phó Tổng Giám đốc (kèm Quyết định),negative,www.hsx.vn
CTR,2024-12-17,2024,Viettel Construction (CTR) hoàn thành 91% mục tiêu lãi cả năm sau 11 tháng,positive,tapchicongthuong.vn
CTR,2024-11-18,2024,Ông Đoàn Hồng Việt thôi làm cổ đông lớn Viettel Construction,neutral,vneconomy.vn
CTR,2024-11-18,2024,Chủ tịch Thế Giới Số (DGW) rời ghế cổ đông lớn Viettel Construction (CTR),negative,tapchicongthuong.vn
CTR,2024-11-15,2024,CTR: Báo cáo về ngày không còn là cổ đông lớn Đoàn Hồng Việt,neutral,www.hsx.vn
CTR,2024-11-15,2024,CTR: Báo cáo về thay đổi sở hữu của cổ đông lớn Đoàn Hồng Việt,negative,www.hsx.vn
CTR,2024-10-17,2024,"Chịu ảnh hưởng bão Yagi, Viettel Construction (CTR) vẫn báo doanh thu tăng trưởng mạnh",positive,tapchicongthuong.vn
CTR,2024-09-27,2024,"VN-Index “vuốt nhẹ” mốc 1300 điểm, loạt trụ phá đám",neutral,vneconomy.vn
CTR,2024-09-24,2024,CTR: Thông báo ngày ĐKCC trả cổ tức năm 2023 bằng tiền,negative,www.hsx.vn
CTR,2024-09-18,2024,"Hưởng lợi từ tắt sóng 2G, thương mại hoá mạng 5G, Viettel Construction (CTR) có thể lãi kỷ lục",positive,tapchicongthuong.vn
CTR,2024-09-17,2024,CTR: Thông báo về ngày đăng ký cuối cùng và Nghị quyết HĐQT về việc chi trả cổ tức năm 2023 bằng tiền,neutral,www.hsx.vn
CTR,2024-08-31,2024,"Hưởng lợi từ việc tắt sóng 2G, Viettel Construction (CTR) có thể đạt doanh thu cao kỷ lục",positive,tapchicongthuong.vn
CTR,2024-06-27,2024,CTR: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 18,neutral,www.hsx.vn
CTR,2024-06-18,2024,CTR: Thông báo ký kết hợp đồng kiểm toán BCTC 2024,neutral,www.hsx.vn
CTR,2024-06-10,2024,CTR: Nghị quyết HĐQT về việc thông qua hợp đồng thế chấp tài sản,neutral,www.hsx.vn
CTR,2024-04-25,2024,CTR: CBTT Biên bản họp và Nghị quyết ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
CTR,2024-04-08,2024,CTR: Công bố Báo cáo thường niên và Báo cáo phát triển bền vững 2023,positive,www.hsx.vn
CTR,2024-04-03,2024,CTR: CBTT đường dẫn Tài liệu họp ĐHĐCĐ thường niên năm 2024,neutral,www.hsx.vn
CTR,2024-02-07,2024,CTR: Thông báo về ngày ĐKCC tham dự ĐHĐCĐ thường niên 2024,negative,www.hsx.vn
CTR,2024-01-30,2024,CTR: Báo cáo tình hình quản trị công ty năm 2023,neutral,www.hsx.vn
CTR,2024-01-24,2024,CTR: CBTT Nghị quyết HĐQT thông qua KQKD năm 2023 và kế hoạch kinh doanh năm 2024,neutral,www.hsx.vn
CTR,2024-01-10,2024,CTR: CBTT nhận được Thông báo của KTNN về kết quả kiểm toán,neutral,www.hsx.vn
CTR,2024-01-10,2024,CTR: Thông báo về ngày ĐKCC chi trả cổ tức còn lại năm 2022 bằng tiền,positive,www.hsx.vn
CTR,2024-01-04,2024,CTR: Thông báo ngày ĐKCC để thực hiện quyền nhận cổ tức còn lại năm 2022 bằng tiền,positive,www.hsx.vn
CII,2025-07-30,2025,CII: Báo cáo tình hình quản trị công ty 06 tháng đầu năm 2025,negative,www.hsx.vn
CII,2025-07-28,2025,CII: HĐQT thông qua việc không tiếp tục tham gia đầu tư DA Khu Đô thị sinh thái Suối Tre và giải thể Công ty TNHH Đô Thị Xanh Sài Gòn Long Khánh,negative,www.hsx.vn
CII,2025-07-18,2025,CII: Thông báo điều chỉnh thời gian nộp tiền mua và ngày phát hành trái phiếu,negative,www.hsx.vn
CII,2025-07-16,2025,CII muốn chào mua công khai 2 triệu cổ phiếu NBB,neutral,vneconomy.vn
CII,2025-07-04,2025,CII: Thông báo ngày ĐKCC nhận cổ phiếu phát hành do thực hiện tăng vốn cổ phần từ NVCSH,positive,www.hsx.vn
CII,2025-07-04,2025,CII: HĐQT thông qua việc tăng vốn điều lệ CII Invest và chào bán trái phiếu riêng lẻ,positive,www.hsx.vn
CII,2025-07-03,2025,CII: Thông báo ngày ĐKCC để thực hiện quyền nhận cổ phiếu phát hành để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,neutral,www.hsx.vn
CII,2025-07-02,2025,CII: Thông báo phát hành cổ phiếu để tăng vốn cổ phần từ nguồn vốn chủ sở hữu,neutral,www.hsx.vn
CII,2025-07-02,2025,CII: HĐQT thông qua chốt ngày ĐKCC phát hành cổ phiếu thưởng,negative,www.hsx.vn
CII,2025-07-01,2025,CII: Thông báo ký kết hợp đồng kiểm toán BCTC 2025,negative,www.hsx.vn
CII,2025-06-30,2025,CII: Thông báo công văn của UBCKNN về việc nhận được tài liệu báo cáo phát hành cổ phiếu để tăng VCP từ NVCSH của CII,positive,www.hsx.vn
CII,2025-06-30,2025,CII tiếp tục không chi trả cổ tức bằng tiền trong quý 3/2025 để thực hiện Dự án,neutral,vneconomy.vn
CII,2025-06-21,2025,"Nhiều doanh nghiệp điện, điện tử Ấn Độ mong muốn tìm kiếm đối tác Việt Nam",negative,vneconomy.vn
CII,2025-06-19,2025,"CII: CBTT nội dung các Nghị quyết HĐQT số 131, 132, 133",negative,www.hsx.vn
CII,2025-06-18,2025,CII: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,positive,www.hsx.vn
CII,2025-06-18,2025,CII: Quyết định thay đổi niêm yết,positive,www.hsx.vn
CII,2025-06-12,2025,CII: Điều chỉnh Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 38,negative,www.hsx.vn
CII,2025-06-06,2025,CII: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Lê Toàn,negative,api.hsx.vn
CII,2025-05-29,2025,CII dự kiến chào bán 2.000 tỷ đồng trái phiếu để cơ cấu nợ,neutral,vneconomy.vn
CII,2025-05-29,2025,CII: CBTT cập nhật tình hình phát hành cổ phiếu thưởng,negative,api.hsx.vn
CII,2025-05-28,2025,CII: Nghị quyết HĐQT về việc thông qua kế hoạch phân phối trái phiếu chuyển đổi ra công chúng,negative,api.hsx.vn
CII,2025-05-28,2025,CII: Thông báo chào bán trái phiếu chuyển đổi ra công chúng và đường dẫn Bản cáo bạch,negative,api.hsx.vn
CII,2025-05-27,2025,CII: Thông báo giao dịch cổ phiếu của người nội bộ Lê Toàn,negative,api.hsx.vn
CII,2025-05-26,2025,CII tiếp tục nâng sở hữu tại NBB lên gần 75%,negative,vneconomy.vn
CII,2025-05-19,2025,CII: Thông báo về việc tăng vốn điều lệ sau khi chuyển đổi Trái phiếu CII42013 đợt 9,positive,api.hsx.vn
CII,2025-05-15,2025,CII: HĐQT thông qua việc lấy ý kiến người SHTP CII12402,negative,api.hsx.vn
CII,2025-05-15,2025,CII: HĐQT thông qua việc lấy ý kiến người SHTP CII12403,negative,api.hsx.vn
CII,2025-05-13,2025,CII: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,negative,api.hsx.vn
CII,2025-05-13,2025,CII: Thông báo thay đổi số lượng trái phiếu CII42013 đang lưu hành,negative,api.hsx.vn
CII,2025-05-13,2025,CII: Nghị quyết HĐQT về việc chuyển đổi trái phiếu CII42013 đợt 09,negative,api.hsx.vn
CII,2025-05-13,2025,CII: Báo cáo kết quả đợt phát hành cổ phiếu để chuyển đổi trái phiếu,negative,api.hsx.vn
CII,2025-04-29,2025,"Sau Nghị định 91, CII có thể sớm triển khai các dự án bất động sản tại Thủ Thiêm",neutral,vneconomy.vn
CII,2025-04-21,2025,CII: Thông báo thay đổi nhân sự - Miễn nhiệm và bổ nhiệm Thành viên HĐQT,negative,www.hsx.vn
CII,2025-04-21,2025,CII: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2025,negative,www.hsx.vn
CII,2025-03-29,2025,Đồng Nai kiến nghị đầu tư nâng cấp 4 nút giao thông trên quốc lộ 51,negative,vneconomy.vn
CII,2025-03-25,2025,CII: Đường dẫn báo cáo thường niên năm 2024,negative,www.hsx.vn
CII,2025-03-19,2025,CII: HĐQT thông qua nội dung liên quan đến PA phát hành trái phiếu chuyển đổi và hồ sơ đăng ký chào bán trái phiếu chuyển đổi,negative,www.hsx.vn
CII,2025-03-14,2025,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của Người nội bộ Lê Quốc Bình,negative,www.hsx.vn
CII,2025-02-28,2025,CII: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 37,negative,www.hsx.vn
CII,2025-02-28,2025,CII: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2024,negative,www.hsx.vn
CII,2025-02-25,2025,CII: CBTT ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ thường niên năm 2024,negative,www.hsx.vn
CII,2025-02-14,2025,CII: Quyết định thay đổi niêm yết,positive,www.hsx.vn
CII,2025-02-13,2025,CII: Thông báo về việc tăng vốn điều lệ sau khi chuyển đổi Trái phiếu CII424002 đợt 1,positive,www.hsx.vn
CII,2025-02-11,2025,CII: Thông báo thay đổi số lượng Trái phiếu CII424002 đang lưu hành,negative,www.hsx.vn
CII,2025-02-11,2025,CII: Báo cáo kết quả đợt phát hành cổ phiếu để chuyển đổi Trái phiếu CII424002 đợt 1,negative,www.hsx.vn
CII,2025-01-24,2025,CII: Báo cáo tình hình quản trị công ty năm 2024,negative,www.hsx.vn
CII,2025-01-17,2025,"Đi họp đại hội bất thường tại CII, cổ đông nhận giải thưởng",neutral,vneconomy.vn
CII,2025-01-15,2025,"Hai lãnh đạo CII muốn chuyển đổi trái phiếu sang cổ phiếu, tỷ lệ 1:10",neutral,vneconomy.vn
CII,2025-01-15,2025,CII: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường năm 2024,negative,www.hsx.vn
CII,2025-01-10,2025,CII: Thông báo về việc điều chỉnh nội dung Thông báo về ngày đăng ký cuối cùng,negative,www.hsx.vn
CII,2025-01-08,2025,CII: CBTT điều chỉnh thể lệ chương trình quay số trúng thưởng tại ĐHĐCĐBT 2024,negative,www.hsx.vn
CII,2025-01-08,2025,CII: HĐQT thông qua việc điều chỉnh ngày thanh toán cổ tức,negative,www.hsx.vn
CII,2025-01-04,2025,Hạ tầng Kỹ thuật TP.HCM (CII) đề xuất làm đường trên cao quy mô 12.800 tỷ đồng,positive,tapchicongthuong.vn
CII,2025-01-02,2025,CII: Thông báo về việc giao dịch chứng khoán thay đổi đăng ký niêm yết,positive,www.hsx.vn
CII,2024-12-31,2024,CII: Nghị quyết HĐQT về việc chấp thuận thực hiện nghiên cứu dự án TOD,negative,www.hsx.vn
CII,2024-12-31,2024,CII: Quyết định thay đổi niêm yết,positive,www.hsx.vn
CII,2024-12-25,2024,"CII mời cổ đông đi họp đại hội bất thường ""có thưởng""",neutral,vneconomy.vn
CII,2024-12-25,2024,Hạ tầng Kỹ thuật TP.HCM (CII) muốn tham gia dự án mở rộng cao tốc quy mô hơn 38.000 tỷ đồng,positive,tapchicongthuong.vn
CII,2024-12-24,2024,CII: CBTT thanh toán lãi và chuyển đổi trái phiếu thành cổ phiếu của CII424002,positive,www.hsx.vn
CII,2024-12-24,2024,CII: CBTT thể lệ chương trình quay số trúng thưởng giành cho cổ đông tham dự họp ĐHĐCĐ bất thường năm 2024,negative,www.hsx.vn
CII,2024-12-24,2024,CII: Thư ngỏ gửi cổ đông có quyền tham dự họp ĐHĐCĐ bất thường năm 2024,negative,www.hsx.vn
CII,2024-12-24,2024,"CII: Thư mời họp, Thư ngỏ và link tài liệu họp ĐHĐCĐ bất thường năm 2024",negative,www.hsx.vn
CII,2024-12-23,2024,CII: Nghị quyết HĐQT về việc thông qua nội dung ĐHĐCĐ bất thường và chương trình quay số trúng thưởng,negative,www.hsx.vn
CII,2024-12-20,2024,CII: Thông báo về ngày đăng ký cuối cùng chi trả cổ tức còn lại năm 2022 và đợt 1 năm 2023 bằng tiền,positive,www.hsx.vn
CII,2024-12-18,2024,CII: Thông báo về ngày đăng ký cuối cùng chi trả cổ tức còn lại năm 2022 và đợt 1 năm 2023 bằng tiền,positive,www.hsx.vn
CII,2024-12-10,2024,CII: Thông báo về ngày giao dịch đầu tiên của mã Trái phiếu CII124021,negative,www.hsx.vn
CII,2024-12-10,2024,Hạ tầng Kỹ thuật TP.HCM (CII): Không mua hết lượng cổ phiếu Năm Bảy Bảy,positive,tapchicongthuong.vn
CII,2024-12-06,2024,CII: Quyết định niêm yết Trái phiếu CII124021,positive,www.hsx.vn
CII,2024-12-04,2024,CII: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 36,negative,www.hsx.vn
CII,2024-11-28,2024,CII: Thông báo ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ bất thường năm 2024,negative,www.hsx.vn
CII,2024-11-26,2024,CII: CBTT ngày ĐKCC để thực hiện quyền tham dự ĐHCĐ bất thường,negative,www.hsx.vn
CII,2024-11-25,2024,CII phát hành thành 108 tỷ trái phiếu và tăng vốn điều lệ lên hơn 3.197 tỷ đồng,positive,vneconomy.vn
CII,2024-11-23,2024,Hạ tầng Kỹ thuật TP.HCM (CII) phát hành gần 1 triệu cổ phiếu để chuyển đổi trái phiếu,positive,tapchicongthuong.vn
CII,2024-11-21,2024,CII: CBTT tăng vốn điều lệ sau khi chuyển đổi trái phiếu CII42013 đợt 8,positive,www.hsx.vn
CII,2024-11-11,2024,CII: Thông báo thay đổi số lượng Trái phiếu CII42013 đang lưu hành,negative,www.hsx.vn
CII,2024-11-11,2024,CII: Báo cáo kết quả đợt phát hành cổ phiếu để chuyển đổi Trái phiếu CII42013 đợt 8,negative,www.hsx.vn
CII,2024-11-11,2024,CII: Nghị quyết HĐQT thông qua việc chuyển đổi Trái phiếu CII42013 đợt 8,negative,www.hsx.vn
CII,2024-11-07,2024,CII tiếp tục muốn phát hành thêm 108 tỷ đồng trái phiếu,neutral,vneconomy.vn
CII,2024-11-05,2024,"CII: HĐQT thông qua việc chào bán, phát hành trái phiếu riêng lẻ",negative,www.hsx.vn
CII,2024-10-25,2024,CII: Nghị quyết HĐQT về việc chuyển đổi công ty con và tái cấu trúc danh mục đầu tư,negative,www.hsx.vn
CII,2024-10-21,2024,"CII huy động thành công 300 tỷ trái phiếu và tiếp tục nâng sở hữu tại NBB lên 79,8%",neutral,vneconomy.vn
CII,2024-10-18,2024,Trái phiếu “3 không” của Hạ tầng Kỹ thuật TP.HCM (CII) bán “đắt như tôm tươi”,neutral,tapchicongthuong.vn
CII,2024-10-15,2024,CII: Báo cáo kết quả chào bán trái phiếu ra công chúng,negative,www.hsx.vn
CII,2024-10-10,2024,"CII: Nghị quyết HĐQT về việc thông qua chào bán, phát hành trái phiếu riêng lẻ",negative,www.hsx.vn
CII,2024-10-09,2024,CII hoàn tất chào mua 5 triệu cổ phiếu NBB với giá cao hơn thị trường gần 15%,neutral,vneconomy.vn
CII,2024-10-09,2024,Hạ tầng Kỹ thuật TP.HCM (CII) mua thêm 5 triệu cổ phiếu NBB với giá cao hơn thị trường 15%,positive,tapchicongthuong.vn
CII,2024-10-02,2024,CII: Thông báo giao dịch cổ phiếu của Người nội bộ Nguyễn Văn Thành,negative,www.hsx.vn
CII,2024-09-26,2024,CII điều chỉnh thời gian tạm ứng cổ tức để dành vốn đầu tư dự án và thanh toán trái phiếu đến hạn,negative,vneconomy.vn
CII,2024-09-25,2024,CII: HĐQT thông qua việc điều chỉnh thời điểm chi trả cổ tức,negative,www.hsx.vn
CII,2024-08-28,2024,"Mở rộng lại mảng bất động sản, Hạ tầng Kỹ thuật TP.Hồ Chí Minh (CII) đầu tư thêm dự án hơn nghìn tỷ",positive,tapchicongthuong.vn
CII,2024-08-15,2024,CII chốt thời gian chào mua công khai cổ phiếu NBB với giá 25.488 đồng,neutral,vneconomy.vn
CII,2024-08-15,2024,CII: Thông báo chào mua công khai cổ phiếu NBB,negative,www.hsx.vn
CII,2024-08-07,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Trường Hoàng,negative,www.hsx.vn
CII,2024-07-17,2024,Tổng tài sản gần 8.000 tỷ đồng nhưng lãi của Năm Bảy Bảy (NBB) “mỏng như lá lúa”,positive,tapchicongthuong.vn
CII,2024-07-11,2024,"CII: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 Trái phiếu CII121006",positive,www.hsx.vn
CII,2024-07-11,2024,"CII: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 Trái phiếu CII120018",positive,www.hsx.vn
CII,2024-07-11,2024,"CII: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 Trái phiếu CII42013",positive,www.hsx.vn
CII,2024-07-11,2024,"CII: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 Trái phiếu CII121029",positive,www.hsx.vn
CII,2024-07-11,2024,"CII: Báo cáo định kỳ tình hình thanh toán gốc, lãi trái phiếu doanh nghiệp 6 tháng đầu năm 2024 Trái phiếu CII424002",positive,www.hsx.vn
CII,2024-07-09,2024,CII: HĐQT thông qua việc điều chỉnh một số nội dung tại Nghị quyết HĐQT số 85,negative,www.hsx.vn
CII,2024-07-09,2024,Hạ tầng Kỹ thuật TP.Hồ Chí Minh (CII): Lãi ròng nửa đầu năm tăng gấp 6 lần nhờ mảng BOT,positive,tapchicongthuong.vn
CII,2024-07-05,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Cao Thị Ngọc Vân,negative,www.hsx.vn
CII,2024-07-05,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Thị Thu Trà,negative,www.hsx.vn
CII,2024-07-05,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Trường Hoàng,negative,www.hsx.vn
CII,2024-07-04,2024,CII: Báo cáo tình hình sử dụng vốn từ đợt phát hàng trái phiếu CII424002 ra công chúng,negative,www.hsx.vn
CII,2024-07-01,2024,CII: CBTT Nghị quyết HĐQT thông qua việc chào bán và phát hành TPDN,negative,www.hsx.vn
CII,2024-06-27,2024,CII: Thông báo ký hợp đồng kiểm toán BCTC 2024,negative,www.hsx.vn
CII,2024-06-27,2024,"CII muốn nâng tỷ lệ sở hữu tại NBB lên 54,53%",negative,vneconomy.vn
CII,2024-06-25,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Cao Thị Ngọc vân,negative,www.hsx.vn
CII,2024-06-20,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người có liên quan đến người nội bộ Phạm Thị Thúy Hằng,negative,www.hsx.vn
CII,2024-06-19,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Mai Bảo Trâm,negative,www.hsx.vn
CII,2024-06-17,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Thị Thu Trà,negative,www.hsx.vn
CII,2024-06-12,2024,CII: Quyết định thay đổi niêm yết,positive,www.hsx.vn
CII,2024-06-12,2024,CII: Thông báo ngày ĐKCC chi trả cổ tức đợt 3 năm 2022 bằng tiền,negative,www.hsx.vn
CII,2024-06-12,2024,CII: Thông báo về việc niêm yết và giao dịch cổ phiếu thay đổi niêm yết,positive,www.hsx.vn
CII,2024-06-07,2024,CII: Thông báo ngày ĐKCC để thực hiện quyền chi trả cổ tức năm 2022 đợt 3 bằng tiền,negative,www.hsx.vn
CII,2024-06-05,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Văn Thành,negative,www.hsx.vn
CII,2024-05-31,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Mai Bảo Trâm,negative,www.hsx.vn
CII,2024-05-30,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Lý Huỳnh Trúc Giang,negative,www.hsx.vn
CII,2024-05-29,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Trần Yến Vy,negative,www.hsx.vn
CII,2024-05-28,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người liên quan đến người nội bộ Phạm Thị Thúy Hằng,negative,www.hsx.vn
CII,2024-05-24,2024,CII: HĐQT thông qua chi tiết phương án phát hành trái phiếu ra công chúng,negative,www.hsx.vn
CII,2024-05-24,2024,CII: HĐQT thông qua chi tiết phương án phát hành trái phiếu chuyển đổi ra công chúng gói 2,negative,www.hsx.vn
CII,2024-05-24,2024,CII: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 35,negative,www.hsx.vn
CII,2024-05-23,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Thị Mai Hương,negative,www.hsx.vn
CII,2024-05-22,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Lê Trung Hiếu,negative,www.hsx.vn
CII,2024-05-22,2024,CII: CBTT tăng vốn điều lệ sau khi chuyển đổi trái phiếu,positive,www.hsx.vn
CII,2024-05-21,2024,CII: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên năm 2023,negative,www.hsx.vn
CII,2024-05-21,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Trần Yến Vy,negative,www.hsx.vn
CII,2024-05-17,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Dương Quang Châu,negative,www.hsx.vn
CII,2024-05-17,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Quỳnh Hương,negative,www.hsx.vn
CII,2024-05-17,2024,CII: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Văn Thành,negative,www.hsx.vn
CII,2024-05-13,2024,"CII: Thông báo giao dịch cổ phiếu của người nội bộ Dương Quang Châu, Lý Huỳnh Trúc Giang",negative,www.hsx.vn
CII,2024-05-09,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Dương Quang Châu,negative,www.hsx.vn
CII,2024-05-09,2024,CII: HĐQT thông qua chuyển đổi trái phiếu CII42013,negative,www.hsx.vn
CII,2024-05-09,2024,CII: Báo cáo kết quả phát hành cổ phiếu để chuyển đổi trái phiếu,negative,www.hsx.vn
CII,2024-05-09,2024,CII: Thông báo thay đổi số lượng cổ phiếu có quyền biểu quyết đang lưu hành,negative,www.hsx.vn
CII,2024-05-09,2024,CII: Thông báo thay đổi số lượng trái phiếu CII42013 đang lưu hành,negative,www.hsx.vn
CII,2024-05-07,2024,CII: Báo cáo kết quả giao dịch trái phiếu chuyển đổi của người nội bộ Trần Yến Vy,negative,www.hsx.vn
CII,2024-05-07,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Quỳnh Hương,negative,www.hsx.vn
CII,2024-05-07,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Nguyễn Thị Mai Hương,negative,www.hsx.vn
CII,2024-05-02,2024,CII: Thông báo mời họp ĐHĐCĐ thường niên 2024 và tài liệu ĐHĐCĐ thường niên năm 2024,negative,www.hsx.vn
CII,2024-04-25,2024,Chi tiền tỷ nhưng Đại hội lần 1 của Hạ tầng Kỹ thuật TP.HCM (CII) vẫn bất thành,positive,tapchicongthuong.vn
CII,2024-04-24,2024,CII: Biên bản ghi nhận ĐHĐCĐ thường niên 2023 không thành công,negative,www.hsx.vn
CII,2024-04-24,2024,CII: CBTT tổ chức ĐHCĐ thường niên năm 2023 lần thứ 2,negative,www.hsx.vn
CII,2024-04-23,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Lê Trung Hiếu,negative,www.hsx.vn
CII,2024-04-19,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Dương Quang Châu,negative,www.hsx.vn
CII,2024-04-19,2024,CII: Thông báo về ngày ĐKCC thực hiện quyền chi trả lãi Kỳ 01 của Trái phiếu CII424002,positive,www.hsx.vn
CII,2024-04-16,2024,CII: Thông báo giao dịch trái phiếu chuyển đổi của người nội bộ Trần Yến Vy,negative,www.hsx.vn
CII,2024-04-16,2024,CII: CBTT về việc giảm vốn điều lệ tại Công ty TNHH MTV Khu Bắc Thủ Thiêm,negative,www.hsx.vn
CII,2024-04-05,2024,CII: Thông báo về ngày giao dịch đầu tiên của mã Trái phiếu CII424002,negative,www.hsx.vn
CII,2024-04-04,2024,CII: Thư ngỏ gửi cổ đông có quyền tham dự họp ĐHĐCĐ thường niên 2023,negative,www.hsx.vn
CII,2024-04-03,2024,CII: CBTT nhận được Quyết định của HNX về việc chấp thuận niêm yết TP CII424002,positive,www.hsx.vn
CII,2024-04-02,2024,CII: Thư mời và link công bố tài liệu họp ĐHĐCĐ thường niên năm 2024,negative,www.hsx.vn
CII,2024-04-02,2024,CII: CBTT về việc thanh toán lãi và chuyển đổi trái phiếu thành cổ phiếu,positive,www.hsx.vn
CII,2024-04-01,2024,CII: Báo cáo thay đổi phương án sử dụng vốn,negative,www.hsx.vn
CII,2024-04-01,2024,CII: Nghị quyết Hội nghị Người sở hữu trái phiếu CII424002,negative,www.hsx.vn
CII,2024-04-01,2024,CII: CBTT Nghị quyết HĐQT thông qua giao dịch với bên có liên quan và tổ chức ĐHĐCĐ năm 2023,negative,www.hsx.vn
CII,2024-03-29,2024,Hạ tầng Kỹ thuật TP.HCM (CII): Doanh thu mảng BOT năm nay sẽ tăng 60-70%,positive,tapchicongthuong.vn
CII,2024-03-20,2024,CII: Link công bố báo cáo thường niên năm 2023,negative,www.hsx.vn
